,Unnamed: 0,NAME,COUNTY,E_TOTPOP,RPL_THEMES
39286,39286,California,Los Angeles,5405,0.8492
39287,39287,California,Los Angeles,3092,0.7129
39288,39288,California,Los Angeles,4268,0.8965
39289,39289,California,Los Angeles,5016,0.835
39290,39290,California,Los Angeles,4483,0.9637
39291,39291,California,Los Angeles,6467,0.957
39292,39292,California,Los Angeles,5843,0.9054
39293,39293,California,Los Angeles,3655,0.945
39294,39294,California,Los Angeles,2505,0.928
39295,39295,California,Los Angeles,4569,0.9489
39296,39296,California,Los Angeles,5588,0.9706
39297,39297,California,Los Angeles,6477,0.8264
39298,39298,California,Los Angeles,3266,0.8183
39299,39299,California,Los Angeles,4071,0.9492
39300,39300,California,Los Angeles,7585,0.9255
39301,39301,California,Los Angeles,5069,0.9824
39302,39302,California,Los Angeles,4714,0.9867
39303,39303,California,Los Angeles,4113,0.992
39304,39304,California,Los Angeles,3669,0.7334
39305,39305,California,Los Angeles,6718,0.9937
39306,39306,California,Los Angeles,4245,0.9025
39307,39307,California,Los Angeles,5099,0.8935
39308,39308,California,Los Angeles,7138,0.9333
39309,39309,California,Los Angeles,4339,0.9664
39310,39310,California,Los Angeles,4747,0.9195
39311,39311,California,Los Angeles,7451,0.6952
39312,39312,California,Los Angeles,3026,0.5586
39313,39313,California,Los Angeles,7092,0.8717
39314,39314,California,Los Angeles,5399,0.8125
39315,39315,California,Los Angeles,4522,0.9935
39316,39316,California,Los Angeles,1367,0.5908
39317,39317,California,Los Angeles,4322,0.9748
39318,39318,California,Los Angeles,2781,0.7393
39319,39319,California,Los Angeles,677,0.6959
39320,39320,California,Los Angeles,4299,0.9017
39321,39321,California,Madera,8460,0.8106
39322,39322,California,Madera,7450,0.9371
39323,39323,California,Marin,4287,0.5172
39324,39324,California,Mendocino,4951,0.9092
39325,39325,California,Merced,3149,0.821
39326,39326,California,Merced,3705,0.9713
39327,39327,California,Merced,4741,0.9464
39328,39328,California,Monterey,8489,0.9846
39329,39329,California,Monterey,5996,0.9297
39330,39330,California,Monterey,6270,0.8636
39331,39331,California,Monterey,4946,0.9136
39332,39332,California,Monterey,4528,0.7733
39333,39333,California,Monterey,1761,0.53
39334,39334,California,Monterey,7555,0.7035
39335,39335,California,Napa,2982,0.5222
39336,39336,California,Orange,3982,0.9089
39337,39337,California,Orange,4943,0.6504
39338,39338,California,Orange,7253,0.2908
39339,39339,California,Orange,4375,0.7797
39340,39340,California,Orange,5203,0.7652
39341,39341,California,Orange,6171,0.6282
39342,39342,California,Orange,6095,0.9249
39343,39343,California,Orange,5810,0.9238
39344,39344,California,Orange,6192,0.8566
39345,39345,California,Orange,7279,0.9264
39346,39346,California,Orange,7321,0.8779
39347,39347,California,Orange,8787,0.8603
39348,39348,California,Orange,4062,0.9029
39349,39349,California,Orange,9904,0.655
39350,39350,California,Orange,4326,0.8364
39351,39351,California,Orange,6401,0.899
39352,39352,California,Orange,9229,0.8906
39353,39353,California,Orange,5297,0.8776
39354,39354,California,Orange,4609,0.6878
39355,39355,California,Orange,7126,0.8596
39356,39356,California,Orange,3687,0.9792
39357,39357,California,Orange,5833,0.9395
39358,39358,California,Orange,4726,0.9187
39359,39359,California,Orange,7007,0.9485
39360,39360,California,Orange,6565,0.9781
39361,39361,California,Orange,4397,0.9024
39362,39362,California,Orange,3420,0.7809
39363,39363,California,Orange,5765,0.9053
39364,39364,California,Orange,4561,0.7748
39365,39365,California,Orange,5404,0.9804
39366,39366,California,Orange,5483,0.9817
39367,39367,California,Orange,4252,0.5053
39368,39368,California,Riverside,2092,0.9673
39369,39369,California,Riverside,3678,0.9059
39370,39370,California,Riverside,7191,0.9229
39371,39371,California,Riverside,4691,0.7607
39372,39372,California,Riverside,3313,0.917
39373,39373,California,Riverside,6241,0.9589
39374,39374,California,Riverside,5032,0.9821
39375,39375,California,Riverside,5243,0.9305
39376,39376,California,Riverside,5649,0.9016
39377,39377,California,Riverside,5492,0.8491
39378,39378,California,Riverside,5668,0.8841
39379,39379,California,Riverside,4422,0.7919
39380,39380,California,Riverside,7991,0.924
39381,39381,California,Riverside,5064,0.8701
39382,39382,California,Riverside,6292,0.8874
39383,39383,California,Riverside,10407,0.9374
39384,39384,California,Riverside,3986,0.9928
39385,39385,California,Riverside,3021,0.9908
39386,39386,California,Riverside,5227,0.6883
39387,39387,California,Riverside,6542,0.8749
39388,39388,California,Riverside,3669,0.9735
39389,39389,California,Riverside,3705,0.7901
39390,39390,California,Riverside,2403,0.3778
39391,39391,California,Riverside,5740,0.9376
39392,39392,California,Riverside,11627,0.9444
39393,39393,California,Riverside,4395,0.9331
39394,39394,California,Riverside,6328,0.7909
39395,39395,California,Riverside,9515,0.9192
39396,39396,California,Sacramento,6971,0.9995
39397,39397,California,Sacramento,5967,0.9836
39398,39398,California,Sacramento,7354,0.7478
39399,39399,California,Sacramento,3130,0.9703
39400,39400,California,San Benito,4130,0.8061
39401,39401,California,San Bernardino,7488,0.8983
39402,39402,California,San Bernardino,3306,0.9592
39403,39403,California,San Bernardino,4968,0.6566
39404,39404,California,San Bernardino,5587,0.9578
39405,39405,California,San Bernardino,5431,0.926
39406,39406,California,San Bernardino,6145,0.9812
39407,39407,California,San Bernardino,5457,0.9307
39408,39408,California,San Bernardino,4622,0.8725
39409,39409,California,San Bernardino,4477,0.9516
39410,39410,California,San Bernardino,5934,0.8895
39411,39411,California,San Bernardino,5746,0.8652
39412,39412,California,San Bernardino,4019,0.8483
39413,39413,California,San Bernardino,5211,0.9058
39414,39414,California,San Bernardino,4823,0.9808
39415,39415,California,San Bernardino,3967,0.9972
39416,39416,California,San Bernardino,5299,0.979
39417,39417,California,San Bernardino,3111,0.9898
39418,39418,California,San Bernardino,8032,0.9981
39419,39419,California,San Bernardino,3694,0.9578
39420,39420,California,San Bernardino,7540,0.9085
39421,39421,California,San Diego,3358,0.9582
39422,39422,California,San Diego,5473,0.9933
39423,39423,California,San Diego,4230,0.9722
39424,39424,California,San Diego,4668,0.6726
39425,39425,California,San Diego,5260,0.9701
39426,39426,California,San Diego,6367,0.958
39427,39427,California,San Diego,7101,0.8218
39428,39428,California,San Diego,3651,0.9402
39429,39429,California,San Diego,5050,0.9201
39430,39430,California,San Diego,6359,0.9003
39431,39431,California,San Diego,2695,0.8088
39432,39432,California,San Diego,6357,0.9253
39433,39433,California,San Diego,6351,0.9956
39434,39434,California,San Diego,3938,0.946
39435,39435,California,San Diego,2449,0.9776
39436,39436,California,San Diego,7066,0.9964
39437,39437,California,San Diego,3873,0.9067
39438,39438,California,San Diego,3733,0.9878
39439,39439,California,San Diego,5290,0.8837
39440,39440,California,San Diego,6083,0.9775
39441,39441,California,San Diego,7563,0.9301
39442,39442,California,San Diego,1752,0.5677
39443,39443,California,San Diego,3511,0.8544
39444,39444,California,San Diego,8262,0.7675
39445,39445,California,San Diego,6128,0.961
39446,39446,California,San Diego,6369,0.8999
39447,39447,California,San Diego,6811,0.957
39448,39448,California,San Diego,4987,0.9527
39449,39449,California,San Diego,5425,0.9284
39450,39450,California,San Diego,6968,0.9729
39451,39451,California,San Diego,5616,0.9566
39452,39452,California,San Diego,2823,0.7342
39453,39453,California,San Diego,3691,0.511
39454,39454,California,San Francisco,2621,0.5511
39455,39455,California,San Francisco,4863,0.0689
39456,39456,California,San Francisco,6039,0.7998
39457,39457,California,San Francisco,4746,0.7511
39458,39458,California,San Francisco,5765,0.6426
39459,39459,California,San Francisco,3488,0.982
39460,39460,California,San Joaquin,6244,0.991
39461,39461,California,San Joaquin,5979,0.8961
39462,39462,California,San Joaquin,5912,0.8951
39463,39463,California,San Luis Obispo,4526,0.224
39464,39464,California,San Mateo,5556,0.4872
39465,39465,California,San Mateo,5013,0.7777
39466,39466,California,Santa Barbara,6216,0.7174
39467,39467,California,Santa Barbara,9514,0.6453
39468,39468,California,Santa Barbara,9012,0.9654
39469,39469,California,Santa Barbara,2942,0.4903
39470,39470,California,Santa Barbara,5820,0.8985
39471,39471,California,Santa Clara,4845,0.8861
39472,39472,California,Santa Clara,7597,0.8169
39473,39473,California,Santa Clara,7425,0.7979
39474,39474,California,Santa Clara,8152,0.7114
39475,39475,California,Santa Clara,4092,0.8797
39476,39476,California,Santa Clara,5869,0.7031
39477,39477,California,Santa Clara,3770,0.9337
39478,39478,California,Santa Clara,4911,0.9334
39479,39479,California,Santa Clara,8040,0.9858
39480,39480,California,Santa Clara,4953,0.7824
39481,39481,California,Santa Clara,5929,0.7556
39482,39482,California,Santa Clara,7104,0.7469
39483,39483,California,Santa Clara,1025,0.5383
39484,39484,California,Santa Clara,2253,0.5578
39485,39485,California,Santa Clara,5345,0.6222
39486,39486,California,Santa Clara,7132,0.7757
39487,39487,California,Santa Clara,7440,0.4462
39488,39488,California,Santa Clara,5625,0.5268
39489,39489,California,Santa Clara,5746,0.7444
39490,39490,California,Santa Clara,4005,0.6829
39491,39491,California,Santa Cruz,6162,0.8411
39492,39492,California,Santa Cruz,8020,0.9636
39493,39493,California,Shasta,1494,0.8328
39494,39494,California,Solano,3783,0.8973
39495,39495,California,Sonoma,7352,0.7015
39496,39496,California,Sonoma,9917,0.9411
39497,39497,California,Sonoma,7158,0.9506
39498,39498,California,Stanislaus,6994,0.8649
39499,39499,California,Stanislaus,1742,0.8916
39500,39500,California,Tulare,2522,0.9397
39501,39501,California,Tulare,3264,0.9202
39502,39502,California,Tulare,1174,0.9849
39503,39503,California,Tulare,3502,0.8466
39504,39504,California,Tulare,3226,0.9731
39505,39505,California,Tulare,2182,0.9932
39506,39506,California,Tulare,7487,0.9556
39507,39507,California,Tulare,6290,0.9783
39508,39508,California,Ventura,6293,0.7576
39509,39509,California,Ventura,1648,0.8821
39510,39510,California,Ventura,2258,0.884
39511,39511,California,Ventura,4918,0.9528
39512,39512,California,Ventura,5208,0.9168
39513,39513,California,Ventura,5454,0.8601
39514,39514,California,Yolo,5635,0.9977
39515,39515,California,Yolo,5279,0.9439
39516,39516,Colorado,Adams,1525,0.6443
39517,39517,Colorado,Adams,5545,0.9556
39518,39518,Colorado,Adams,4098,0.8311
39519,39519,Colorado,Adams,4268,0.7719
39520,39520,Colorado,Adams,7291,0.8004
39521,39521,Colorado,Adams,2723,0.949
39522,39522,Colorado,Adams,3846,0.7317
39523,39523,Colorado,Alamosa,5668,0.9648
39524,39524,Colorado,Arapahoe,6230,0.7579
39525,39525,Colorado,Arapahoe,5331,0.6096
39526,39526,Colorado,Boulder,2506,0.5204
39527,39527,Colorado,Delta,4000,0.8255
39528,39528,Colorado,Denver,4550,0.9369
39529,39529,Colorado,Denver,11461,0.4041
39530,39530,Colorado,Denver,3457,0.7925
39531,39531,Colorado,Denver,4492,0.8062
39532,39532,Colorado,Denver,8870,0.9657
39533,39533,Colorado,Denver,5939,0.9077
39534,39534,Colorado,El Paso,4986,0.9636
39535,39535,Colorado,El Paso,4883,0.9407
39536,39536,Colorado,El Paso,5293,0.9507
39537,39537,Colorado,El Paso,3954,0.8021
39538,39538,Colorado,Fremont,3198,0.5498
39539,39539,Colorado,Jefferson,4545,0.7461
39540,39540,Colorado,Jefferson,3705,0.5306
39541,39541,Colorado,Lake,2094,0.9112
39542,39542,Colorado,Larimer,2674,0.9115
39543,39543,Colorado,Larimer,5487,0.339
39544,39544,Colorado,Prowers,2539,0.989
39545,39545,Colorado,Summit,7561,0.4458
39546,39546,Colorado,Weld,3561,0.9615
39547,39547,Colorado,Weld,4887,0.9815
39548,39548,Connecticut,Fairfield,3579,0.981
39549,39549,Connecticut,New Haven,6101,0.9336
39550,39550,Delaware,New Castle,3518,0.9144
39551,39551,Delaware,New Castle,2341,0.5323
39552,39552,District of columbia,District of Columbia,4911,0.5381
39553,39553,District of columbia,District of Columbia,4522,0.8056
39554,39554,District of columbia,District of Columbia,3074,0.6212
39555,39555,Florida,Alachua,2414,0.6486
39556,39556,Florida,Alachua,1231,0.8552
39557,39557,Florida,Alachua,4855,0.6621
39558,39558,Florida,Alachua,3192,0.8617
39559,39559,Florida,Baker,7241,0.5948
39560,39560,Florida,Baker,8021,0.7515
39561,39561,Florida,Bay,3289,0.9236
39562,39562,Florida,Bay,1312,0.5777
39563,39563,Florida,Bradford,9086,0.885
39564,39564,Florida,Bradford,5547,0.8299
39565,39565,Florida,Brevard,4719,0.6114
39566,39566,Florida,Brevard,3878,0.859
39567,39567,Florida,Brevard,2421,0.9633
39568,39568,Florida,Broward,10817,0.9638
39569,39569,Florida,Broward,1181,0.7932
39570,39570,Florida,Broward,4683,0.9096
39571,39571,Florida,Broward,6046,0.6393
39572,39572,Florida,Broward,7851,0.6577
39573,39573,Florida,Broward,12540,0.8163
39574,39574,Florida,Broward,1846,0.881
39575,39575,Florida,Broward,8962,0.803
39576,39576,Florida,Broward,4105,0.8442
39577,39577,Florida,Calhoun,8177,0.8344
39578,39578,Florida,Charlotte,4904,0.7619
39579,39579,Florida,Charlotte,5439,0.5634
39580,39580,Florida,Citrus,4647,0.5461
39581,39581,Florida,Citrus,5679,0.7929
39582,39582,Florida,Collier,4292,0.9733
39583,39583,Florida,Collier,2977,0.9839
39584,39584,Florida,Collier,6723,0.9617
39585,39585,Florida,Columbia,9594,0.8992
39586,39586,Florida,DeSoto,4899,0.9291
39587,39587,Florida,DeSoto,6955,0.9251
39588,39588,Florida,DeSoto,3305,0.7214
39589,39589,Florida,DeSoto,3896,0.8108
39590,39590,Florida,Dixie,5146,0.9045
39591,39591,Florida,Duval,2408,0.9241
39592,39592,Florida,Duval,3055,0.7919
39593,39593,Florida,Duval,5251,0.9145
39594,39594,Florida,Duval,2460,0.9919
39595,39595,Florida,Escambia,3542,0.7582
39596,39596,Florida,Escambia,4572,0.6666
39597,39597,Florida,Franklin,4227,0.8282
39598,39598,Florida,Gadsden,4808,0.9586
39599,39599,Florida,Gadsden,4507,0.7543
39600,39600,Florida,Gadsden,6214,0.9979
39601,39601,Florida,Gilchrist,3448,0.6193
39602,39602,Florida,Glades,3668,0.8083
39603,39603,Florida,Gulf,7145,0.7658
39604,39604,Florida,Hamilton,8481,0.9457
39605,39605,Florida,Hardee,3703,0.7814
39606,39606,Florida,Hardee,4142,0.969
39607,39607,Florida,Hardee,8149,0.9728
39608,39608,Florida,Hendry,6836,0.9361
39609,39609,Florida,Hendry,7537,0.9554
39610,39610,Florida,Hendry,8822,0.9806
39611,39611,Florida,Highlands,5055,0.8638
39612,39612,Florida,Hillsborough,3809,0.9947
39613,39613,Florida,Hillsborough,831,0.9395
39614,39614,Florida,Hillsborough,5815,0.9966
39615,39615,Florida,Hillsborough,4547,0.989
39616,39616,Florida,Hillsborough,2523,0.4561
39617,39617,Florida,Hillsborough,2687,0.8901
39618,39618,Florida,Hillsborough,6645,0.933
39619,39619,Florida,Hillsborough,3564,0.7134
39620,39620,Florida,Hillsborough,2977,0.8961
39621,39621,Florida,Hillsborough,1210,0.9425
39622,39622,Florida,Hillsborough,2527,0.938
39623,39623,Florida,Hillsborough,2027,0.5385
39624,39624,Florida,Holmes,6699,0.9317
39625,39625,Florida,Indian River,3388,0.4757
39626,39626,Florida,Indian River,5794,0.5988
39627,39627,Florida,Jackson,3696,0.7538
39628,39628,Florida,Jackson,5359,0.9399
39629,39629,Florida,Jackson,5310,0.8823
39630,39630,Florida,Jackson,6147,0.8505
39631,39631,Florida,Jefferson,6056,0.8104
39632,39632,Florida,Lafayette,2798,0.5995
39633,39633,Florida,Lake,4513,0.7997
39634,39634,Florida,Lee,5646,0.9445
39635,39635,Florida,Lee,2754,0.9307
39636,39636,Florida,Lee,2922,0.8514
39637,39637,Florida,Lee,8167,0.8786
39638,39638,Florida,Lee,1745,0.232
39639,39639,Florida,Leon,2441,0.5795
39640,39640,Florida,Leon,2988,0.8948
39641,39641,Florida,Leon,2607,0.7994
39642,39642,Florida,Leon,1827,0.8932
39643,39643,Florida,Leon,3039,0.9047
39644,39644,Florida,Liberty,6038,0.8435
39645,39645,Florida,Manatee,7131,0.9923
39646,39646,Florida,Manatee,4072,0.4889
39647,39647,Florida,Marion,8159,0.4883
39648,39648,Florida,Marion,2137,0.9971
39649,39649,Florida,Marion,8453,0.7843
39650,39650,Florida,Martin,7192,0.9818
39651,39651,Florida,Miami-Dade,4324,0.9351
39652,39652,Florida,Miami-Dade,7406,0.9889
39653,39653,Florida,Miami-Dade,5137,0.9036
39654,39654,Florida,Miami-Dade,6943,0.8572
39655,39655,Florida,Miami-Dade,8363,0.987
39656,39656,Florida,Miami-Dade,6202,0.9876
39657,39657,Florida,Miami-Dade,5490,0.9901
39658,39658,Florida,Miami-Dade,4693,0.995
39659,39659,Florida,Miami-Dade,4274,0.9
39660,39660,Florida,Miami-Dade,4704,0.9709
39661,39661,Florida,Miami-Dade,3644,0.9851
39662,39662,Florida,Miami-Dade,2982,0.9976
39663,39663,Florida,Miami-Dade,3279,0.9499
39664,39664,Florida,Miami-Dade,4543,0.3533
39665,39665,Florida,Miami-Dade,2364,0.947
39666,39666,Florida,Miami-Dade,5575,0.4734
39667,39667,Florida,Miami-Dade,2580,0.395
39668,39668,Florida,Miami-Dade,7259,0.9826
39669,39669,Florida,Miami-Dade,2631,0.9528
39670,39670,Florida,Miami-Dade,2323,0.9254
39671,39671,Florida,Miami-Dade,5937,0.6241
39672,39672,Florida,Miami-Dade,6256,0.9879
39673,39673,Florida,Miami-Dade,8911,0.9952
39674,39674,Florida,Miami-Dade,9623,0.9997
39675,39675,Florida,Miami-Dade,9246,0.9857
39676,39676,Florida,Miami-Dade,8700,0.8884
39677,39677,Florida,Miami-Dade,272,0.8082
39678,39678,Florida,Miami-Dade,8508,0.8418
39679,39679,Florida,Miami-Dade,6418,0.8079
39680,39680,Florida,Monroe,1509,0.462
39681,39681,Florida,Monroe,1579,0.8521
39682,39682,Florida,Monroe,5634,0.7618
39683,39683,Florida,Monroe,6402,0.7498
39684,39684,Florida,Okaloosa,6417,0.6961
39685,39685,Florida,Okeechobee,5953,0.7569
39686,39686,Florida,Okeechobee,2059,0.9508
39687,39687,Florida,Okeechobee,2758,0.8531
39688,39688,Florida,Orange,4241,0.7951
39689,39689,Florida,Orange,6686,0.8854
39690,39690,Florida,Osceola,4569,0.9513
39691,39691,Florida,Palm Beach,1653,0.7392
39692,39692,Florida,Palm Beach,4585,0.7506
39693,39693,Florida,Palm Beach,2360,0.9974
39694,39694,Florida,Palm Beach,5041,0.5736
39695,39695,Florida,Palm Beach,8211,0.9592
39696,39696,Florida,Palm Beach,6699,0.9803
39697,39697,Florida,Palm Beach,4078,0.9335
39698,39698,Florida,Palm Beach,5338,0.9733
39699,39699,Florida,Palm Beach,2866,0.8603
39700,39700,Florida,Palm Beach,5053,0.9022
39701,39701,Florida,Palm Beach,7358,0.9901
39702,39702,Florida,Palm Beach,3249,0.9799
39703,39703,Florida,Palm Beach,6223,0.9566
39704,39704,Florida,Pasco,3031,0.8464
39705,39705,Florida,Pasco,2463,0.6162
39706,39706,Florida,Pasco,2907,0.8923
39707,39707,Florida,Pinellas,5191,0.5545
39708,39708,Florida,Pinellas,3289,0.986
39709,39709,Florida,Pinellas,5631,0.5815
39710,39710,Florida,Pinellas,5466,0.9596
39711,39711,Florida,Pinellas,2209,0.8819
39712,39712,Florida,Pinellas,2344,0.6306
39713,39713,Florida,Pinellas,2897,0.8603
39714,39714,Florida,Pinellas,4084,0.5101
39715,39715,Florida,Pinellas,2781,0.9976
39716,39716,Florida,Pinellas,5075,0.9429
39717,39717,Florida,Pinellas,2852,0.5025
39718,39718,Florida,Pinellas,2307,0.4822
39719,39719,Florida,Pinellas,1625,0.5715
39720,39720,Florida,Pinellas,3385,0.6496
39721,39721,Florida,Polk,4680,0.7094
39722,39722,Florida,Polk,1589,0.9832
39723,39723,Florida,Polk,4589,0.9917
39724,39724,Florida,Polk,2384,0.4142
39725,39725,Florida,Polk,6401,0.9654
39726,39726,Florida,Polk,1070,0.8989
39727,39727,Florida,Polk,7657,0.8045
39728,39728,Florida,Polk,2904,0.8959
39729,39729,Florida,Polk,4459,0.8828
39730,39730,Florida,Polk,3695,0.8778
39731,39731,Florida,Putnam,5902,0.8365
39732,39732,Florida,Putnam,4268,0.7542
39733,39733,Florida,St. Lucie,3248,0.7544
39734,39734,Florida,St. Lucie,3743,0.636
39735,39735,Florida,Santa Rosa,3457,0.6368
39736,39736,Florida,Santa Rosa,9703,0.6888
39737,39737,Florida,Sarasota,4439,0.6153
39738,39738,Florida,Sarasota,5652,0.9765
39739,39739,Florida,Sarasota,3603,0.6946
39740,39740,Florida,Sarasota,4478,0.5394
39741,39741,Florida,Sumter,5053,0.632
39742,39742,Florida,Suwannee,6607,0.9327
39743,39743,Florida,Suwannee,8800,0.7612
39744,39744,Florida,Taylor,8050,0.6778
39745,39745,Florida,Union,3681,0.8012
39746,39746,Florida,Union,7441,0.792
39747,39747,Florida,Volusia,1772,0.8786
39748,39748,Florida,Volusia,2764,0.8781
39749,39749,Florida,Volusia,7420,0.8015
39750,39750,Florida,Wakulla,8238,0.7596
39751,39751,Florida,Washington,7348,0.781
39752,39752,Georgia,Appling,4301,0.7806
39753,39753,Georgia,Bacon,4089,0.9569
39754,39754,Georgia,Baldwin,2341,0.974
39755,39755,Georgia,Baldwin,7117,0.6769
39756,39756,Georgia,Bibb,3052,0.8144
39757,39757,Georgia,Bibb,1136,0.9727
39758,39758,Georgia,Bibb,5064,0.6294
39759,39759,Georgia,Bleckley,2499,0.9611
39760,39760,Georgia,Bulloch,8557,0.8065
39761,39761,Georgia,Calhoun,3361,0.745
39762,39762,Georgia,Charlton,9877,0.9285
39763,39763,Georgia,Chatham,1733,0.9788
39764,39764,Georgia,Chatham,5052,0.9639
39765,39765,Georgia,Chattooga,6806,0.8288
39766,39766,Georgia,Clarke,1944,0.96
39767,39767,Georgia,Clayton,3596,0.8536
39768,39768,Georgia,Clayton,1334,0.8646
39769,39769,Georgia,Clayton,8578,0.8313
39770,39770,Georgia,Clinch,5388,0.9128
39771,39771,Georgia,Cobb,8219,0.975
39772,39772,Georgia,Coffee,6017,0.8805
39773,39773,Georgia,Coffee,3577,0.869
39774,39774,Georgia,Coffee,6459,0.8756
39775,39775,Georgia,Colquitt,3448,0.9634
39776,39776,Georgia,Colquitt,3192,0.7671
39777,39777,Georgia,DeKalb,6076,0.1839
39778,39778,Georgia,DeKalb,3308,0.9321
39779,39779,Georgia,DeKalb,9846,0.9235
39780,39780,Georgia,Dodge,3752,0.7758
39781,39781,Georgia,Dodge,3876,0.8589
39782,39782,Georgia,Dooly,5099,0.9493
39783,39783,Georgia,Dougherty,6038,0.9418
39784,39784,Georgia,Dougherty,4128,0.9433
39785,39785,Georgia,Dougherty,1379,0.9795
39786,39786,Georgia,Dougherty,1817,0.7799
39787,39787,Georgia,Early,1212,0.4812
39788,39788,Georgia,Emanuel,5322,0.8397
39789,39789,Georgia,Emanuel,4681,0.8979
39790,39790,Georgia,Evans,3954,0.9887
39791,39791,Georgia,Fulton,1910,0.2753
39792,39792,Georgia,Fulton,4215,0.5816
39793,39793,Georgia,Fulton,3540,0.9998
39794,39794,Georgia,Fulton,4735,0.9715
39795,39795,Georgia,Fulton,4625,0.9343
39796,39796,Georgia,Fulton,7010,0.9794
39797,39797,Georgia,Fulton,5042,0.5714
39798,39798,Georgia,Fulton,2587,0.7499
39799,39799,Georgia,Gordon,9542,0.9567
39800,39800,Georgia,Gwinnett,7355,0.8701
39801,39801,Georgia,Habersham,6679,0.6555
39802,39802,Georgia,Hall,4047,0.9942
39803,39803,Georgia,Hall,8023,0.9489
39804,39804,Georgia,Hall,5724,0.9793
39805,39805,Georgia,Hall,7042,0.922
39806,39806,Georgia,Hall,6054,0.7075
39807,39807,Georgia,Hancock,6646,0.8294
39808,39808,Georgia,Jefferson,5683,0.8911
39809,39809,Georgia,Laurens,4424,0.9026
39810,39810,Georgia,Liberty,1412,0.5248
39811,39811,Georgia,Lowndes,2934,0.8346
39812,39812,Georgia,Lumpkin,10716,0.5877
39813,39813,Georgia,Macon,1638,0.818
39814,39814,Georgia,Macon,4939,0.8671
39815,39815,Georgia,Miller,1764,0.8827
39816,39816,Georgia,Montgomery,5139,0.9414
39817,39817,Georgia,Muscogee,2432,0.9666
39818,39818,Georgia,Pulaski,3402,0.6494
39819,39819,Georgia,Richmond,1193,0.9228
39820,39820,Georgia,Richmond,5196,0.7543
39821,39821,Georgia,Screven,1660,0.8429
39822,39822,Georgia,Screven,3687,0.7671
39823,39823,Georgia,Stewart,1879,0.7595
39824,39824,Georgia,Stewart,4163,0.9219
39825,39825,Georgia,Sumter,2850,0.7522
39826,39826,Georgia,Tattnall,7744,0.8791
39827,39827,Georgia,Telfair,11815,0.8477
39828,39828,Georgia,Thomas,4221,0.6869
39829,39829,Georgia,Treutlen,4969,0.7875
39830,39830,Georgia,Turner,2852,0.7542
39831,39831,Georgia,Ware,8213,0.6383
39832,39832,Georgia,Warren,2685,0.8747
39833,39833,Georgia,Washington,5244,0.8457
39834,39834,Georgia,Wheeler,5405,0.7862
39835,39835,Georgia,Whitfield,5314,0.8493
39836,39836,Georgia,Whitfield,7405,0.8206
39837,39837,Georgia,Wilcox,4002,0.8195
39838,39838,Hawaii,Honolulu,2730,0.6066
39839,39839,Hawaii,Honolulu,3963,0.7569
39840,39840,Hawaii,Honolulu,4287,0.6761
39841,39841,Hawaii,Honolulu,5772,0.911
39842,39842,Hawaii,Honolulu,5083,0.8614
39843,39843,Hawaii,Honolulu,3538,0.8079
39844,39844,Hawaii,Honolulu,1767,0.8078
39845,39845,Hawaii,Maui,6155,0.8557
39846,39846,Hawaii,Maui,4947,0.4239
39847,39847,Idaho,Bannock,4092,0.749
39848,39848,Idaho,Bingham,2823,0.9289
39849,39849,Idaho,Canyon,5644,0.9184
39850,39850,Idaho,Clark,1077,0.8906
39851,39851,Idaho,Clearwater,5672,0.6675
39852,39852,Idaho,Jerome,4384,0.8311
39853,39853,Idaho,Madison,13719,0.4708
39854,39854,Illinois,Adams,3384,0.8279
39855,39855,Illinois,Coles,4416,0.5757
39856,39856,Illinois,Cook,6584,0.9762
39857,39857,Illinois,Cook,4651,0.8256
39858,39858,Illinois,Cook,3878,0.2581
39859,39859,Illinois,Cook,2920,0.1326
39860,39860,Illinois,Cook,6065,0.0429
39861,39861,Illinois,Cook,4770,0.1175
39862,39862,Illinois,Cook,4000,0.1244
39863,39863,Illinois,Cook,2920,0.6783
39864,39864,Illinois,Cook,5058,0.5457
39865,39865,Illinois,Cook,3489,0.965
39866,39866,Illinois,Cook,1430,0.9798
39867,39867,Illinois,Cook,2150,0.9639
39868,39868,Illinois,Cook,6018,0.38
39869,39869,Illinois,Cook,2251,0.4424
39870,39870,Illinois,Cook,773,0.8066
39871,39871,Illinois,Cook,3051,0.5898
39872,39872,Illinois,Cook,3567,0.9795
39873,39873,Illinois,Cook,5581,0.8295
39874,39874,Illinois,Cook,5941,0.9509
39875,39875,Illinois,Cook,1126,0.978
39876,39876,Illinois,Cook,1308,0.9082
39877,39877,Illinois,Cook,4223,0.8402
39878,39878,Illinois,Cook,6671,0.6282
39879,39879,Illinois,Cook,5576,0.5194
39880,39880,Illinois,Cook,3634,0.684
39881,39881,Illinois,Cook,3290,0.5107
39882,39882,Illinois,Cook,4289,0.9745
39883,39883,Illinois,Cook,6004,0.8132
39884,39884,Illinois,Cook,4724,0.965
39885,39885,Illinois,Cook,3533,0.2355
39886,39886,Illinois,Cook,3697,0.956
39887,39887,Illinois,Cook,7072,0.93
39888,39888,Illinois,Cook,2479,0.9507
39889,39889,Illinois,Jackson,3529,0.9769
39890,39890,Illinois,Jackson,6804,0.7359
39891,39891,Illinois,Jefferson,5287,0.7169
39892,39892,Illinois,Jefferson,1519,0.9754
39893,39893,Illinois,Kankakee,9770,0.6462
39894,39894,Illinois,Kankakee,4620,0.9875
